"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Norway","2005","Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","783705.156","1214762","Weight in kilograms","1214762"
"Norway","2005","Fish; fresh or chilled, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","34976.474","5012","Weight in kilograms","5012"
"Norway","2005","Fish; fresh or chilled, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","14632462.917","2016138","Weight in kilograms","2016138"
"Norway","2005","Fish; fresh or chilled, plaice (Pleuronectes platessa), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","10723.939","3913","Weight in kilograms","3913"
"Norway","2005","Fish; fresh or chilled, plaice (Pleuronectes platessa), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","5893467.824","2206908","Weight in kilograms","2206908"
"Norway","2005","Fish; fresh or chilled, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","20867.669","1038","Weight in kilograms","1038"
"Norway","2005","Fish; fresh or chilled, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","2074058.663","183927","Weight in kilograms","183927"
"Norway","2005","Fish; fresh or chilled, flat fish, n.e.c. in item no. 0302.2, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","102877.423","7855","Weight in kilograms","7855"
"Norway","2005","Fish; fresh or chilled, flat fish, n.e.c. in item no. 0302.2, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","3725714.506","561437","Weight in kilograms","561437"
"Norway","2005","Fish; fresh or chilled, albacore or longfinned tunas (Thunnus alalunga), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","639.969","24","Weight in kilograms","24"
"Norway","2005","Fish; fresh or chilled, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","2772.37","179","Weight in kilograms","179"
"Norway","2005","Fish; fresh or chilled, skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","461.932","57","Weight in kilograms","57"
"Norway","2005","Fish; fresh or chilled, bigeye tunas (Thunnus obesus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","1462.631","99","Weight in kilograms","99"
"Norway","2005","Fish; fresh or chilled, Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","60228.464","2970","Weight in kilograms","2970"
"Norway","2005","Fish; fresh or chilled, southern bluefin tunas (Thunnus maccoyii), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","338.999","32","Weight in kilograms","32"
"Norway","2005","Fish; fresh or chilled, tuna, n.e.c. in item no. 0302.3, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","19396.967","899","Weight in kilograms","899"
"Norway","2005","Herrings (Clupea harengus/pallasii), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Import","3804470.089","9221172","Weight in kilograms","9221172"
"Norway","2005","Herrings (Clupea harengus/pallasii), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Export","24776437.482","57346543","Weight in kilograms","57346543"
"Norway","2005","Cod (Gadus morhua/ogac/macrocephalus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Import","4606310.746","1705054","Weight in kilograms","1705054"
"Norway","2005","Cod (Gadus morhua/ogac/macrocephalus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Export","86623569.941","20670110","Weight in kilograms","20670110"
"Norway","2005","Sardines (Sardina pilchardus, Sardinops spp.)/sardinella (Sardinella spp.)/brisling/sprats (Sprattus sprattus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers/roes)","Import","607.373","92","Weight in kilograms","92"
"Norway","2005","Sardines (Sardina pilchardus, Sardinops spp.)/sardinella (Sardinella spp.)/brisling/sprats (Sprattus sprattus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers/roes)","Export","491765.469","682926","Weight in kilograms","682926"
"Norway","2005","Haddock (Melanogrammus aeglefinus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Import","354668.266","312544","Weight in kilograms","312544"
"Norway","2005","Haddock (Melanogrammus aeglefinus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Export","26114805.255","13348920","Weight in kilograms","13348920"
"Norway","2005","Coalfish (Pollachius virens), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Import","129266.084","117372","Weight in kilograms","117372"
"Norway","2005","Coalfish (Pollachius virens), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Export","12259481.721","11771623","Weight in kilograms","11771623"
"Norway","2005","Mackerel (Scomber scombrus/australasicus/japonicus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Import","68064541.202","43055603","Weight in kilograms","43055603"
"Norway","2005","Mackerel (Scomber scombrus/australasicus/japonicus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Export","3199553.393","1151986","Weight in kilograms","1151986"
"Norway","2005","Dogfish & other sharks, fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Import","2656.887","178","Weight in kilograms","178"
"Norway","2005","Dogfish & other sharks, fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Export","2283319.601","964226","Weight in kilograms","964226"
"Norway","2005","Eels (Anguilla spp.), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Import","14338.218","740","Weight in kilograms","740"
"Norway","2005","Eels (Anguilla spp.), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Export","114166.205","15035","Weight in kilograms","15035"
"Norway","2005","Fish,n.e.s. in 03.02, fresh/chilled(excl. fillets/other fish meat of 03.04/livers & roes).","Import","1391874.47","437098","Weight in kilograms","437098"
"Norway","2005","Fish,n.e.s. in 03.02, fresh/chilled(excl. fillets/other fish meat of 03.04/livers & roes).","Export","35870973.961","9448874","Weight in kilograms","9448874"
"Norway","2005","Fish livers & roes, fresh/chilled","Import","30904.919","15072","Weight in kilograms","15072"
"Norway","2005","Fish livers & roes, fresh/chilled","Export","806571.738","267941","Weight in kilograms","267941"
"Norway","2005","Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Export","1324.951","212","Weight in kilograms","212"
"Norway","2005","Trout (Salmo trutta, Oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Import","742700.434","181633","Weight in kilograms","181633"
"Norway","2005","Trout (Salmo trutta, Oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Export","123258141.032","27400521","Weight in kilograms","27400521"
"Norway","2005","Atlantic salmon (Salmo salar) & Danube salmon (Hucho hucho), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Import","107388.248","27375","Weight in kilograms","27375"
"Norway","2005","Atlantic salmon (Salmo salar) & Danube salmon (Hucho hucho), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Export","168334858.721","41269488","Weight in kilograms","41269488"
"Norway","2005","Fish; frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","25794.016","30890","Weight in kilograms","30890"
"Norway","2005","Fish; frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Export","35787835.453","62928402","Weight in kilograms","62928402"
"Norway","2005","Fish; frozen, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","3799413.668","854394","Weight in kilograms","854394"
"Norway","2005","Fish; frozen, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Export","59375015.865","13584171","Weight in kilograms","13584171"
"Norway","2005","Fish; frozen, plaice (Pleuronectes platessa), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","198248.601","102987","Weight in kilograms","102987"
"Norway","2005","Fish; frozen, plaice (Pleuronectes platessa), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Export","782719.048","355398","Weight in kilograms","355398"
"Norway","2005","Fish; frozen, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","9518.507","520","Weight in kilograms","520"
"Norway","2005","Fish; frozen, flat fish, n.e.c. in item no. 0303.3, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","134445.283","70651","Weight in kilograms","70651"
"Norway","2005","Fish; frozen, flat fish, n.e.c. in item no. 0303.3, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Export","103467.722","120965","Weight in kilograms","120965"
"Norway","2005","Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","4523.553","767","Weight in kilograms","767"
"Norway","2005","Fish; frozen, skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","536.282","150","Weight in kilograms","150"
"Norway","2005","Fish; frozen, bigeye tunas (Thunnus obesus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","29407.985","2438","Weight in kilograms","2438"
"Norway","2005","Fish; frozen, Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","2852.774","215","Weight in kilograms","215"
"Norway","2005","Fish; frozen, tuna, n.e.c. in item no. 0303.4, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","42923.697","4054","Weight in kilograms","4054"
"Norway","2005","Herrings (Clupea harengus/pallasii), frozen (excl. fillets/oth. fish meat o ...","Import","36164.366","100070","Weight in kilograms","100070"
"Norway","2005","Herrings (Clupea harengus/pallasii), frozen (excl. fillets/oth. fish meat o ...","Export","348566827.835","363694937","Weight in kilograms","363694937"
"Norway","2005","Cod (Gadus morhua/ogac/macrocephalus), frozen (excl. fillets/oth. fish meat ...","Import","102068930.865","33478608","Weight in kilograms","33478608"
"Norway","2005","Cod (Gadus morhua/ogac/macrocephalus), frozen (excl. fillets/oth. fish meat ...","Export","58096493.476","18642294","Weight in kilograms","18642294"
"Norway","2005","Sardines (Sardina pilchardus, Sardinops spp.)/sardinella (Sardinella spp.)/brisling/sprats (Sprattus sprattus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Import","393936.861","1104798","Weight in kilograms","1104798"
"Norway","2005","Sardines (Sardina pilchardus, Sardinops spp.)/sardinella (Sardinella spp.)/brisling/sprats (Sprattus sprattus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Export","207358.571","207949","Weight in kilograms","207949"
"Norway","2005","Haddock (Melanogrammus aeglefinus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Import","2353902.893","1695348","Weight in kilograms","1695348"
"Norway","2005","Haddock (Melanogrammus aeglefinus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Export","37589639.64","16521055","Weight in kilograms","16521055"
"Norway","2005","Coalfish (Pollachius virens), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Import","345382.898","389108","Weight in kilograms","389108"
"Norway","2005","Coalfish (Pollachius virens), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Export","46400651.785","38481999","Weight in kilograms","38481999"
"Norway","2005","Mackerel (Scomber scombrus/australasicus/japonicus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Import","3115093.814","1744682","Weight in kilograms","1744682"
"Norway","2005","Mackerel (Scomber scombrus/australasicus/japonicus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Export","352864186.094","164697080","Weight in kilograms","164697080"
"Norway","2005","Dogfish & other sharks, frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Import","2533.643","477","Weight in kilograms","477"
"Norway","2005","Eels (Anguilla spp.), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Import","13515.401","440","Weight in kilograms","440"
"Norway","2005","Eels (Anguilla spp.), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Export","5933.409","511","Weight in kilograms","511"
"Norway","2005","Sea bass (Dicentrarchus labrax/punctatus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Import","5421.807","755","Weight in kilograms","755"
"Norway","2005","Hake (Merluccius spp., Urophycis spp.), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Export","19540.39","6420","Weight in kilograms","6420"
"Norway","2005","Fish (excl. of 0303.71 - 0303.78),n.e.s., frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Import","1801717.419","888543","Weight in kilograms","888543"
"Norway","2005","Fish (excl. of 0303.71 - 0303.78),n.e.s., frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Export","37920321.262","34303255","Weight in kilograms","34303255"
"Norway","2005","Fish livers & roes, frozen","Import","687625.557","257044","Weight in kilograms","257044"
"Norway","2005","Fish livers & roes, frozen","Export","7529758.829","2986490","Weight in kilograms","2986490"
"Norway","2005","Fish fillets & oth. fish meat, whether or not minced (excl. of 03.02), fres ...","Import","2791814.751","482931","Weight in kilograms","482931"
"Norway","2005","Fish fillets & oth. fish meat, whether or not minced (excl. of 03.02), fres ...","Export","247295852.956","36967397","Weight in kilograms","36967397"
"Norway","2005","Fish fillets, frozen","Import","38093056.173","7775084","Weight in kilograms","7775084"
"Norway","2005","Fish fillets, frozen","Export","395398790.315","97699239","Weight in kilograms","97699239"
"Norway","2005","Fish meat other than fillets, frozen","Import","6709154.809","3163179","Weight in kilograms","3163179"
"Norway","2005","Fish meat other than fillets, frozen","Export","102266992.271","68619375","Weight in kilograms","68619375"
"Norway","2005","Fish; flours, meals and pellets, fit for human consumption","Import","68373.437","3132","Weight in kilograms","3132"
"Norway","2005","Fish; livers, roes and milt of fish, dried, smoked, salted or in brine","Import","42417.837","3690","Weight in kilograms","3690"
"Norway","2005","Fish; livers, roes and milt of fish, dried, smoked, salted or in brine","Export","4565160.118","811747","Weight in kilograms","811747"
"Norway","2005","Fish fillets, dried/salted/in brine but not smoked","Import","1752880.492","436982","Weight in kilograms","436982"
"Norway","2005","Fish fillets, dried/salted/in brine but not smoked","Export","41521712.329","9226222","Weight in kilograms","9226222"
"Norway","2005","Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal","Import","489175.948","36396","Weight in kilograms","36396"
"Norway","2005","Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal","Export","43198783.453","3523499","Weight in kilograms","3523499"
"Norway","2005","Fish; smoked, whether or not cooked before or during smoking, herrings (Clupea harengus, Clupea pallasii), includes fillets, but excludes edible fish offal","Import","102457.09","14449","Weight in kilograms","14449"
"Norway","2005","Fish; smoked, whether or not cooked before or during smoking, herrings (Clupea harengus, Clupea pallasii), includes fillets, but excludes edible fish offal","Export","630491.388","148906","Weight in kilograms","148906"
"Norway","2005","Fish; smoked, whether or not cooked before or during smoking, n.e.c. in item no. 0305.4, includes fillets, but excludes edible fish offal","Import","635608.344","47084","Weight in kilograms","47084"
"Norway","2005","Fish; dried, whether or not salted but not smoked, other than edible fish offal, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Import","883419.367","134396","Weight in kilograms","134396"
"Norway","2005","Fish; dried, whether or not salted but not smoked, other than edible fish offal, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Export","334660586.661","37460565","Weight in kilograms","37460565"
"Norway","2005","Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5","Import","900217.499","123821","Weight in kilograms","123821"
"Norway","2005","Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5","Export","160302915.956","42410256","Weight in kilograms","42410256"
"Norway","2005","Fish; salted or in brine, not dried or smoked, other than edible fish offal, herrings (Clupea harengas, Clupea pallasii)","Export","2229977.591","1646736","Weight in kilograms","1646736"
"Norway","2005","Fish; salted or in brine, not dried or smoked, other than edible fish offal, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Import","1278533.566","305666","Weight in kilograms","305666"
"Norway","2005","Fish; salted or in brine, not dried or smoked, other than edible fish offal, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Export","120453635.093","21406432","Weight in kilograms","21406432"
"Norway","2005","Fish; salted or in brine, not dried or smoked, other than edible fish offal, n.e.c. in item no. 0305.6","Import","1971568.357","899286","Weight in kilograms","899286"
"Norway","2005","Fish; salted or in brine, not dried or smoked, other than edible fish offal, n.e.c. in item no. 0305.6","Export","9794969.937","3711143","Weight in kilograms","3711143"
"Norway","2005","Crustaceans; frozen, lobsters (Homarus spp.), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water","Import","1005132.95","94405","Weight in kilograms","94405"
"Norway","2005","Crustaceans; frozen, lobsters (Homarus spp.), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water","Export","54952.253","5540","Weight in kilograms","5540"
"Norway","2005","Shrimps & prawns, whether/not in shell, frozen","Import","36729846.032","15251356","Weight in kilograms","15251356"
"Norway","2005","Shrimps & prawns, whether/not in shell, frozen","Export","35626695.417","16567716","Weight in kilograms","16567716"
"Norway","2005","Crustaceans; frozen, crabs, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water","Import","1286409.233","96763","Weight in kilograms","96763"
"Norway","2005","Crustaceans; frozen, crabs, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water","Export","17425136.806","1515392","Weight in kilograms","1515392"
"Norway","2005","Crustaceans; frozen, n.e.c. in item no. 0306.1, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water","Import","12722331.716","1514107","Weight in kilograms","1514107"
"Norway","2005","Crustaceans; frozen, n.e.c. in item no. 0306.1, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water","Export","151780.784","15847","Weight in kilograms","15847"
"Norway","2005","Crustaceans; not frozen, lobsters (Homarus spp.), whether in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flours, meals, and pellets","Import","1531318.588","77877","Weight in kilograms","77877"
"Norway","2005","Crustaceans; not frozen, lobsters (Homarus spp.), whether in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flours, meals, and pellets","Export","762647.809","19404","Weight in kilograms","19404"
"Norway","2005","Shrimps & prawns, whether/not in shell, other than frozen","Import","292778.491","53755","Weight in kilograms","53755"
"Norway","2005","Shrimps & prawns, whether/not in shell, other than frozen","Export","11294566.066","2334655","Weight in kilograms","2334655"
"Norway","2005","Crustaceans; not frozen, crabs, whether in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flours, meals, and pellets","Import","52749.848","3982","Weight in kilograms","3982"
"Norway","2005","Crustaceans; not frozen, crabs, whether in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flours, meals, and pellets","Export","1767282.66","222680","Weight in kilograms","222680"
"Norway","2005","Crustaceans; not frozen, n.e.c. in item no. 0306.2, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; including edible flours, meals, and pellets of crustaceans","Import","203391.479","174076","Weight in kilograms","174076"
"Norway","2005","Crustaceans; not frozen, n.e.c. in item no. 0306.2, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; including edible flours, meals, and pellets of crustaceans","Export","6758093.095","1057013","Weight in kilograms","1057013"
"Norway","2005","Oysters, whether/not in shell, live/fresh/chilled/frozen/dried/salted/in brine","Import","271143.728","27539","Weight in kilograms","27539"
"Norway","2005","Oysters, whether/not in shell, live/fresh/chilled/frozen/dried/salted/in brine","Export","10499.182","520","Weight in kilograms","520"
"Norway","2005","Molluscs; scallops and other molluscs of the family Pectinidae, whether in shell or not, live, fresh or chilled","Import","132333.681","8061","Weight in kilograms","8061"
"Norway","2005","Molluscs; scallops and other molluscs of the family Pectinidae, whether in shell or not, live, fresh or chilled","Export","3206284.318","545343","Weight in kilograms","545343"
"Norway","2005","Molluscs; scallops and other molluscs of the family Pectinidae, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Import","4209722.74","283922","Weight in kilograms","283922"
"Norway","2005","Molluscs; scallops and other molluscs of the family Pectinidae, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Export","298467.43","24436","Weight in kilograms","24436"
"Norway","2005","Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, live, fresh or chilled","Import","11122.542","5407","Weight in kilograms","5407"
"Norway","2005","Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, live, fresh or chilled","Export","2583109.653","2911718","Weight in kilograms","2911718"
"Norway","2005","Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Import","357436.29","100399","Weight in kilograms","100399"
"Norway","2005","Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Export","237340.246","115270","Weight in kilograms","115270"
"Norway","2005","Molluscs; cuttle fish and squid, whether in shell or not, live, fresh or chilled","Import","25371.82","5336","Weight in kilograms","5336"
"Norway","2005","Molluscs; cuttle fish and squid, whether in shell or not, live, fresh or chilled","Export","345.984","110","Weight in kilograms","110"
"Norway","2005","Molluscs; cuttle fish and squid, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Import","340249.334","96060","Weight in kilograms","96060"
"Norway","2005","Molluscs; cuttle fish and squid, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Export","3825037.254","1931333","Weight in kilograms","1931333"
"Norway","2005","Molluscs; octopus (Octopus spp.), live, fresh or chilled","Import","12063.326","712","Weight in kilograms","712"
"Norway","2005","Molluscs; octopus (Octopus spp.), dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Import","31970.188","6473","Weight in kilograms","6473"
"Norway","2005","Molluscs; octopus (Octopus spp.), dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Export","962.514","200","Weight in kilograms","200"
"Norway","2005","Molluscs; snails, other than sea snails, whether in shell or not, live, fresh, chilled, frozen, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Import","31378.027","2983","Weight in kilograms","2983"
"Norway","2005","Molluscs; snails, other than sea snails, whether in shell or not, live, fresh, chilled, frozen, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Export","21409.85","8950","Weight in kilograms","8950"
"Norway","2005","Molluscs; n.e.c. in heading 0307, whether in shell or not, live or fresh, chilled","Import","5514.007","193","Weight in kilograms","193"
"Norway","2005","Molluscs; n.e.c. in heading 0307, whether in shell or not, live or fresh, chilled","Export","361757.127","48104","Weight in kilograms","48104"
"Norway","2005","Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Import","168329.324","28374","Weight in kilograms","28374"
"Norway","2005","Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Export","380364.029","39723","Weight in kilograms","39723"
"Norway","2004","Live ornamental fish","Import","3028049.205","123184","Weight in kilograms","123184"
"Norway","2004","Fish; live, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Export","997.745","130","Weight in kilograms","130"
"Norway","2004","Fish; live, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Import","28215.131","2900","Weight in kilograms","2900"
"Norway","2004","Fish; live, eels (Anguilla spp.)","Export","1502385.263","211379","Weight in kilograms","211379"
"Norway","2004","Fish; live, carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)","Import","6910.558","193","Weight in kilograms","193"
"Norway","2004","Fish; live, n.e.c. in heading 0301","Export","9937.204","1463","Weight in kilograms","1463"
"Norway","2004","Fish; live, n.e.c. in heading 0301","Import","1224709.474","2504","Weight in kilograms","2504"
"Norway","2004","Fish; fresh or chilled, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster), excluding fillets, fish meat of 0304, and edible fish offal of 0302.9","Export","44707510.743","12253670","Weight in kilograms","12253670"
"Norway","2004","Fish; fresh or chilled, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster), excluding fillets, fish meat of 0304, and edible fish offal of 0302.9","Import","824077.216","155333","Weight in kilograms","155333"
"Norway","2004","Pacific salmon/Atlantic salmon/Danube salmon [see list of conventions for species incld.], fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Export","1132096508.004","339860620","Weight in kilograms","339860620"
"Norway","2004","Pacific salmon/Atlantic salmon/Danube salmon [see list of conventions for species incld.], fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Import","63540.993","19819","Weight in kilograms","19819"
"Norway","2004","Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","1734759.377","8762061","Weight in kilograms","8762061"
"Norway","2004","Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","5565.482","735","Weight in kilograms","735"
"Norway","2004","Fish; fresh or chilled, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","10912012.201","1739388","Weight in kilograms","1739388"
